time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2024-01-29T16:57:12.934Z,38.454,133.951,436.91,4.6,mb,124,30,3.415,0.59,us,us7000lus7,2024-02-04T21:43:54.040Z,"272 km NNE of Ama, Japan",earthquake,9.32,6.459,0.037,220,reviewed,us,us
2024-01-29T15:19:18.799Z,41.9718,142.3464,64.566,4.5,mb,71,94,0.606,0.92,us,us7000luqg,2024-02-04T21:03:32.040Z,"40 km S of Shizunai-furukawachō, Japan",earthquake,5.45,6.629,0.074,54,reviewed,us,us
2024-01-29T11:46:25.241Z,23.534,142.8786,66.829,4.5,mb,42,67,3.602,0.79,us,us7000lwen,2024-02-02T21:28:33.040Z,"Volcano Islands, Japan region",earthquake,9.33,6.39,0.144,14,reviewed,us,us
2024-01-29T11:40:30.376Z,-37.0462,177.0016,253.827,4.5,mb,29,90,1.161,1.19,us,us7000lupj,2024-02-02T21:21:46.040Z,"93 km NNE of Maketu, New Zealand",earthquake,8.29,7.267,0.145,14,reviewed,us,us
2024-01-29T07:37:21.642Z,8.4736,127.4284,10,5.1,mb,78,43,2.303,0.65,us,us7000lunx,2024-01-29T07:57:10.040Z,"114 km ENE of Barcelona, Philippines",earthquake,6.16,1.858,0.053,117,reviewed,us,us
2024-01-29T04:42:01.357Z,-6.1453,147.3785,67.85,4.9,mb,47,80,7.57,0.37,us,us7000lunc,2024-02-01T06:02:26.040Z,"69 km NW of Finschhafen, Papua New Guinea",earthquake,6.5,6.367,0.08,49,reviewed,us,us
2024-01-28T23:23:51.695Z,-59.1671,-25.6949,35,4.5,mb,28,83,15.575,0.66,us,us7000lwbb,2024-02-04T00:32:28.040Z,"South Sandwich Islands region",earthquake,12.72,1.882,0.118,21,reviewed,us,us
2024-01-28T21:34:36.961Z,59.402,-31.1601,10,4.5,mb,18,132,7.071,0.58,us,us7000lwb8,2024-02-21T02:00:09.040Z,"Reykjanes Ridge",earthquake,10.93,1.417,0.15,13,reviewed,us,us
2024-01-28T21:16:44.724Z,-31.7928,-110.3498,10,4.9,mb,50,70,4.685,0.52,us,us7000lwb7,2024-02-21T01:52:56.040Z,"Easter Island region",earthquake,14.37,1.874,0.089,40,reviewed,us,us
2024-01-28T18:20:34.313Z,-62.4801,-160.2007,10,4.6,mb,28,134,18.566,0.43,us,us7000lwb4,2024-02-02T18:04:26.040Z,"Pacific-Antarctic Ridge",earthquake,7.44,1.866,0.105,27,reviewed,us,us
2024-01-28T18:11:55.276Z,23.6302,121.3397,7.388,4.9,mb,56,88,0.24,0.44,us,us7000lwbg,2024-02-02T18:23:07.040Z,"46 km SW of Hualien City, Taiwan",earthquake,4.58,5.087,0.089,40,reviewed,us,us
2024-01-28T18:11:23.160Z,23.6212,121.3245,7.2,5.1,mww,89,82,0.229,0.61,us,us7000lul3,2024-02-03T17:27:24.370Z,"48 km SW of Hualien City, Taiwan",earthquake,3.53,3.541,0.071,19,reviewed,us,us
2024-01-28T17:22:35.228Z,-4.1587,142.2092,120.658,4.7,mb,72,38,2.22,0.76,us,us7000lukw,2024-02-03T17:20:01.040Z,"67 km W of Ambunti, Papua New Guinea",earthquake,8.7,5.864,0.054,106,reviewed,us,us
2024-01-28T16:35:56.416Z,-22.0662,170.0627,10,4.9,mb,39,120,2.482,0.86,us,us7000luki,2024-02-20T13:59:01.040Z,"232 km ESE of Tadine, New Caledonia",earthquake,11.18,1.878,0.082,47,reviewed,us,us
2024-01-28T12:27:47.328Z,-22.1217,-179.6641,596.5,4.6,mb,37,77,4.855,0.54,us,us7000lujz,2024-02-15T17:00:20.040Z,"south of the Fiji Islands",earthquake,11.31,7.456,0.109,25,reviewed,us,us
2024-01-28T10:09:31.142Z,-42.4447,-113.378,10,4.9,mb,31,157,15.585,0.55,us,us7000luit,2024-02-15T16:55:08.040Z,"southern East Pacific Rise",earthquake,16.5,1.973,0.108,33,reviewed,us,us
2024-01-28T09:38:56.538Z,-8.236,-71.4005,621.081,6.5,mww,237,40,6.527,0.86,us,us7000lui3,2024-02-22T17:16:46.433Z,"70 km W of Tarauacá, Brazil",earthquake,7.28,2.996,0.062,25,reviewed,us,us
2024-01-28T08:17:55.788Z,6.2056,-77.5807,21.804,4.5,mb,135,53,2.04,0.55,us,us7000luhv,2024-02-22T10:33:11.165Z,"19 km W of Bahía Solano, Colombia",earthquake,7.19,4.901,0.045,147,reviewed,us,us
2024-01-28T05:55:52.608Z,11.3085,-86.1664,74.783,4.6,mb,105,85,0.839,0.61,us,us7000luhf,2024-02-22T11:45:38.784Z,"28 km WSW of Tola, Nicaragua",earthquake,3.27,6.865,0.035,239,reviewed,us,us
2024-01-28T04:28:14.111Z,-23.3283,-179.7917,547.433,4.5,mb,32,115,4.762,0.86,us,us7000lwan,2024-02-03T01:40:12.040Z,"south of the Fiji Islands",earthquake,13.71,6.938,0.121,24,reviewed,us,us
2024-01-28T04:27:59.455Z,20.4154,144.8264,182.488,4.6,mb,84,73,5.227,0.88,us,us7000lugy,2024-02-17T01:59:50.040Z,"Maug Islands region, Northern Mariana Islands",earthquake,10.06,6.372,0.036,235,reviewed,us,us
2024-01-28T03:52:49.610Z,19.4057,-61.745,10,4.5,mb,29,189,1.728,1.06,us,us7000lugr,2024-02-17T01:51:08.040Z,"190 km NE of The Valley, Anguilla",earthquake,4.39,1.952,0.144,14,reviewed,us,us
2024-01-28T02:16:42.030Z,-1.6476,-12.9659,10,4.8,mb,20,123,11.567,1.03,us,us7000lwaj,2024-02-03T01:00:55.040Z,"north of Ascension Island",earthquake,9.97,1.858,0.154,13,reviewed,us,us
2024-01-27T23:59:29.184Z,35.5331,139.9558,70.051,5.1,mb,172,66,1.737,0.57,us,us7000lufj,2024-02-11T03:18:38.719Z,"11 km W of Ichihara, Japan",earthquake,7.02,4.892,0.047,146,reviewed,us,us
2024-01-27T19:05:24.233Z,8.4119,126.8917,54.684,4.5,mb,24,129,1.863,0.34,us,us7000lvul,2024-02-04T22:24:05.040Z,"57 km ENE of Barcelona, Philippines",earthquake,11.38,8.948,0.14,15,reviewed,us,us
2024-01-27T18:59:43.823Z,1.7998,128.638,10.746,4.9,mb,63,31,1.63,0.64,us,us7000lue8,2024-02-22T18:07:09.040Z,"70 km E of Tobelo, Indonesia",earthquake,7.04,4.228,0.085,53,reviewed,us,us
2024-01-27T18:45:55.892Z,-6.0388,146.6459,80.662,4.5,mb,28,83,3.383,0.81,us,us7000lvuk,2024-02-22T18:15:23.040Z,"85 km NNW of Lae, Papua New Guinea",earthquake,11.41,7.462,0.131,17,reviewed,us,us
2024-01-27T18:45:25.411Z,5.0869,125.5611,181.731,4.5,mb,39,85,1.97,0.57,us,us7000lvuq,2024-02-22T18:14:41.040Z,"36 km SSE of Sarangani, Philippines",earthquake,7.92,7.02,0.103,29,reviewed,us,us
2024-01-27T18:29:49.816Z,4.5353,125.7835,163.893,5,mb,112,56,2.526,0.72,us,us7000ludp,2024-02-22T18:13:13.040Z,"102 km SSE of Sarangani, Philippines",earthquake,7.25,5.04,0.057,105,reviewed,us,us
2024-01-27T18:21:12.311Z,-6.3758,154.363,76.356,4.5,mb,36,67,3.083,0.81,us,us7000lvuj,2024-02-22T17:22:02.040Z,"124 km W of Panguna, Papua New Guinea",earthquake,8.35,7.177,0.113,28,reviewed,us,us
2024-01-27T17:18:22.356Z,-8.4279,119.0674,146.652,4.9,mb,135,53,1.337,0.82,us,us7000ludd,2024-02-22T16:10:37.040Z,"17 km NNE of Sape, Indonesia",earthquake,7.05,4.541,0.056,110,reviewed,us,us
2024-01-27T17:10:49.551Z,-3.6945,143.6421,17.513,4.7,mww,100,35,3.159,0.55,us,us7000ludc,2024-02-22T18:34:21.765Z,"16 km S of Wewak, Papua New Guinea",earthquake,7.26,3.871,0.098,10,reviewed,us,us
2024-01-27T16:44:27.578Z,-14.9799,167.3402,119.519,4.5,mb,46,64,6.258,0.83,us,us7000ludb,2024-02-21T22:55:07.040Z,"29 km ENE of Port-Olry, Vanuatu",earthquake,9.39,7.439,0.104,32,reviewed,us,us
2024-01-27T16:17:42.877Z,-9.052,107.2371,19.59,4.5,mb,25,89,1.631,0.61,us,us7000lvuf,2024-02-22T18:02:54.040Z,"206 km S of Banjar, Indonesia",earthquake,5.83,4.682,0.163,14,reviewed,us,us
2024-01-27T16:13:56.152Z,-17.772,-172.8146,8.673,5.4,mww,127,48,3.033,0.83,us,us7000lud6,2024-02-21T22:45:42.859Z,"157 km NE of Neiafu, Tonga",earthquake,7.45,2.937,0.059,28,reviewed,us,us
2024-01-27T15:19:05.741Z,48.263,154.2047,59.833,4.5,mb,129,72,5.335,0.56,us,us7000lud4,2024-02-21T20:07:33.040Z,"Kuril Islands",earthquake,8.47,5.509,0.055,105,reviewed,us,us
2024-01-27T13:52:38.060Z,-55.7039,-27.6791,38.466,4.7,mb,23,111,5.268,0.49,us,us7000lvum,2024-02-04T19:42:04.040Z,"South Sandwich Islands region",earthquake,7.9,8.611,0.129,24,reviewed,us,us
2024-01-27T09:33:17.650Z,-11.6262,113.385,10,5.4,mww,135,49,3.226,0.46,us,us7000lubv,2024-02-17T08:07:11.200Z,"south of Java, Indonesia",earthquake,4.49,1.704,0.071,19,reviewed,us,us
2024-01-27T09:03:04.049Z,41.2136,78.6377,10,5,mb,130,96,0.437,0.51,us,us7000lubs,2024-02-16T13:35:16.370Z,"129 km WNW of Aykol, China",earthquake,5.87,1.814,0.038,222,reviewed,us,us
2024-01-27T07:15:27.412Z,-28.475,-67.6098,115.762,4.5,mb,34,75,2.637,0.83,us,us7000lube,2024-02-10T13:11:27.040Z,"45 km S of Tinogasta, Argentina",earthquake,4.06,8.867,0.118,21,reviewed,us,us
2024-01-27T05:52:48.423Z,14.0652,-90.619,90,6.1,mww,134,57,0.479,0.84,us,us7000luai,2024-02-23T05:43:21.698Z,"16 km W of Taxisco, Guatemala",earthquake,7.14,1.935,0.033,87,reviewed,us,us
2024-01-27T05:28:45.074Z,38.7612,70.392,16.13,4.5,mb,36,108,1.308,0.57,us,us7000luag,2024-02-10T12:52:57.040Z,"29 km S of Rasht, Tajikistan",earthquake,8.15,4.692,0.102,28,reviewed,us,us
2024-01-27T05:19:19.465Z,37.9756,27.1182,11.291,5.1,mww,148,23,0.68,0.56,us,us7000luac,2024-02-10T12:51:39.868Z,"4 km S of Özdere, Turkey",earthquake,4.14,3.824,0.057,30,reviewed,us,us
2024-01-27T02:15:26.991Z,-5.4377,147.0197,227.678,5.4,mww,96,28,3.944,0.71,us,us7000lu9q,2024-02-17T01:35:27.249Z,"138 km E of Madang, Papua New Guinea",earthquake,8.62,5.09,0.078,16,reviewed,us,us
2024-01-27T01:36:45.009Z,11.7896,142.2431,43.944,5.1,mww,65,51,3.125,0.76,us,us7000lu98,2024-02-21T01:46:52.960Z,"292 km NE of Fais, Micronesia",earthquake,9.42,6.316,0.093,11,reviewed,us,us
2024-01-26T23:44:55.632Z,-35.2095,78.7093,10,4.9,mb,37,59,2.74,0.64,us,us7000lvca,2024-02-02T05:51:43.040Z,"Mid-Indian Ridge",earthquake,9.97,1.861,0.103,30,reviewed,us,us
2024-01-26T20:38:04.769Z,3.3435,-31.3424,10,4.6,mb,41,64,10.184,0.51,us,us7000lvc5,2024-02-20T23:07:51.040Z,"central Mid-Atlantic Ridge",earthquake,8.5,1.602,0.103,31,reviewed,us,us
2024-01-26T16:00:31.821Z,41.2554,78.5544,10,4.5,mb,22,80,0.736,0.74,us,us7000lu45,2024-02-04T19:59:16.040Z,"129 km SSE of Kyzyl-Suu, Kyrgyzstan",earthquake,3.9,1.894,0.18,10,reviewed,us,us
2024-01-26T12:46:16.111Z,29.1233,141.5537,45.282,5.4,mww,193,29,2.095,0.59,us,us7000lu1f,2024-02-15T16:59:05.634Z,"Izu Islands, Japan region",earthquake,7.04,4.045,0.055,32,reviewed,us,us
2024-01-26T12:26:20.790Z,-1.0484,-13.6427,10,4.8,mb,61,49,6.787,0.74,us,us7000lu1c,2024-02-15T16:55:42.040Z,"north of Ascension Island",earthquake,9.65,1.856,0.073,58,reviewed,us,us
2024-01-26T11:40:45.119Z,41.2585,78.8037,10,4.6,mb,66,71,0.317,0.64,us,us7000lu0c,2024-02-15T16:57:36.040Z,"116 km WNW of Aykol, China",earthquake,3.47,1.846,0.067,67,reviewed,us,us
2024-01-26T10:36:46.192Z,41.1536,78.7309,10,4.5,mb,34,118,0.37,0.46,us,us7000lty5,2024-02-22T12:57:31.040Z,"120 km W of Aykol, China",earthquake,1.83,1.894,0.135,16,reviewed,us,us
2024-01-26T07:05:37.496Z,18.1348,120.8427,10,4.7,mb,79,116,4.664,0.52,us,us7000ltx0,2024-02-09T13:50:07.040Z,"8 km ENE of Solsona, Philippines",earthquake,5.23,1.905,0.071,60,reviewed,us,us
2024-01-26T06:22:16.085Z,-32.9763,-71.5506,50.351,4.6,mwr,145,83,0.094,0.59,us,us7000ltwn,2024-02-09T13:48:18.196Z,"5 km N of Viña del Mar, Chile",earthquake,5.51,4.992,0.043,52,reviewed,us,us
2024-01-26T05:40:04.386Z,37.1491,136.8406,10,4.5,mb,52,67,1.249,0.63,us,us7000ltwg,2024-02-09T13:39:18.040Z,"10 km SSW of Anamizu, Japan",earthquake,6.22,1.851,0.084,41,reviewed,us,us
2024-01-26T03:07:19.508Z,-26.6459,-178.2933,300.177,4.5,mb,34,78,2.609,0.62,us,us7000lvbl,2024-02-01T23:42:51.040Z,"south of the Fiji Islands",earthquake,12.48,7.122,0.121,24,reviewed,us,us
2024-01-26T01:57:20.474Z,-5.9203,147.1839,94.358,5.1,mb,101,37,3.462,1.21,us,us7000ltvm,2024-02-17T00:01:56.605Z,"91 km NNE of Lae, Papua New Guinea",earthquake,8.67,4.901,0.042,183,reviewed,us,us
2024-01-26T01:55:14.922Z,41.2599,78.6437,10,4.7,mb,58,80,0.436,0.99,us,us7000ltvj,2024-02-16T23:17:23.040Z,"129 km WNW of Aykol, China",earthquake,2.39,1.841,0.052,110,reviewed,us,us
2024-01-25T23:01:02.114Z,-1.1487,-13.9615,10,5.5,mww,89,39,6.751,0.46,us,us7000ltus,2024-02-19T04:58:33.582Z,"north of Ascension Island",earthquake,5.98,1.785,0.062,25,reviewed,us,us
2024-01-25T22:08:05.260Z,13.2268,-89.357,80.334,4.7,mb,90,147,0.434,0.65,us,us7000ltub,2024-02-05T01:06:56.052Z,"29 km S of La Libertad, El Salvador",earthquake,8.24,5.613,0.029,358,reviewed,us,us
2024-01-25T22:01:05.931Z,-23.7394,-179.6542,521.296,4.7,mb,35,105,4.846,0.44,us,us7000ltu9,2024-02-05T01:11:10.040Z,"south of the Fiji Islands",earthquake,13.96,11.419,0.088,39,reviewed,us,us
2024-01-25T20:01:27.370Z,41.2627,78.8624,10,5.3,mww,150,55,0.274,0.54,us,us7000ltth,2024-02-03T17:14:34.909Z,"112 km WNW of Aykol, China",earthquake,4.83,1.804,0.089,12,reviewed,us,us
2024-01-25T19:43:23.518Z,31.4888,139.7619,10,4.5,mb,58,134,1.622,0.53,us,us7000lv12,2024-02-02T17:27:18.040Z,"Izu Islands, Japan region",earthquake,9.05,1.815,0.089,37,reviewed,us,us
2024-01-25T18:58:13.051Z,-21.8198,-68.5046,123.525,5,mww,91,32,0.686,0.96,us,us7000ltt2,2024-02-03T16:56:39.116Z,"70 km SSW of Ollagüe, Chile",earthquake,5.2,5.038,0.08,15,reviewed,us,us
2024-01-25T18:25:12.409Z,-6.0135,150.8948,21.238,5,mb,81,59,2.208,0.67,us,us7000ltsx,2024-02-03T16:09:36.040Z,"98 km ESE of Kimbe, Papua New Guinea",earthquake,8.14,4.002,0.058,94,reviewed,us,us
2024-01-25T17:51:58.843Z,-24.1328,-67.1456,177.048,4.7,mb,91,65,1.51,0.62,us,us7000ltsm,2024-02-03T15:58:06.040Z,"84 km W of San Antonio de los Cobres, Argentina",earthquake,6.99,7.046,0.043,166,reviewed,us,us
2024-01-25T17:00:43.411Z,11.7346,43.3724,10,5.4,mww,105,58,0.554,0.44,us,us7000lts5,2024-02-03T15:31:55.740Z,"27 km SSE of Obock, Djibouti",earthquake,7.22,1.879,0.071,19,reviewed,us,us
2024-01-25T14:41:28.546Z,-8.736,115.6407,122.306,4.6,mb,46,54,1.496,0.74,us,us7000ltqu,2024-02-19T15:51:18.088Z,"31 km S of Amlapura, Indonesia",earthquake,8.16,6.878,0.092,38,reviewed,us,us
2024-01-25T13:04:05.999Z,38.1066,38.4363,10,5,mww,78,38,0.731,0.7,us,us7000ltqd,2024-02-19T15:47:05.826Z,"17 km WNW of Sincik, Turkey",earthquake,4.73,1.847,0.062,25,reviewed,us,us
2024-01-25T12:48:24.312Z,-17.5993,-172.6934,10,4.6,mb,26,81,3.01,1.63,us,us7000lv0t,2024-02-22T12:01:45.040Z,"179 km NE of Neiafu, Tonga",earthquake,5.89,1.804,0.141,15,reviewed,us,us
2024-01-25T12:24:12.901Z,-8.2162,121.1493,24.074,5.6,mww,95,40,3.391,1.1,us,us7000ltpz,2024-02-22T10:00:01.407Z,"87 km ENE of Ruteng, Indonesia",earthquake,5.81,3.144,0.06,27,reviewed,us,us
2024-01-25T11:32:23.057Z,-0.6208,122.3749,22.503,4.5,mb,29,72,0.576,0.99,us,us7000lv0q,2024-02-20T13:32:31.040Z,"58 km NW of Luwuk, Indonesia",earthquake,6.66,5.435,0.156,15,reviewed,us,us
2024-01-25T06:46:55.990Z,8.5613,-104.0949,10,4.6,mb,51,199,14.203,0.77,us,us7000ltne,2024-02-15T13:45:22.666Z,"northern East Pacific Rise",earthquake,13.82,1.702,0.076,54,reviewed,us,us
2024-01-25T04:29:48.696Z,43.2538,145.7559,58.98,4.8,mb,117,134,2.283,0.6,us,us7000ltmw,2024-02-11T06:37:17.040Z,"16 km ESE of Nemuro, Japan",earthquake,8.44,6.708,0.061,84,reviewed,us,us
2024-01-25T04:06:56.450Z,16.619,-46.5057,10,4.5,mb,42,204,12.931,0.69,us,us7000lv0b,2024-02-03T02:07:29.040Z,"northern Mid-Atlantic Ridge",earthquake,8.56,1.957,0.092,35,reviewed,us,us
2024-01-25T02:36:42.518Z,8.5028,-39.5683,10,4.9,mb,130,74,14.697,0.65,us,us7000ltm3,2024-02-11T06:57:33.598Z,"central Mid-Atlantic Ridge",earthquake,11.39,1.87,0.051,119,reviewed,us,us
2024-01-25T02:28:03.925Z,8.5245,-39.4971,10,4.8,mb,67,75,14.701,0.74,us,us7000ltm9,2024-02-14T03:08:17.900Z,"central Mid-Atlantic Ridge",earthquake,9.98,1.858,0.075,55,reviewed,us,us
2024-01-25T02:20:03.844Z,8.756,-39.1629,10,4.5,mb,20,78,16.422,1.07,us,us7000lv07,2024-02-03T02:32:56.040Z,"central Mid-Atlantic Ridge",earthquake,8.18,1.888,0.14,15,reviewed,us,us
2024-01-25T01:43:50.877Z,41.2756,78.6744,10,4.5,mb,64,105,0.416,0.9,us,us7000ltlq,2024-02-14T03:23:58.040Z,"127 km WNW of Aykol, China",earthquake,4.95,1.894,0.081,44,reviewed,us,us
2024-01-25T01:24:34.948Z,41.2167,78.5806,10,4.9,mb,112,65,0.48,0.91,us,us7000ltlk,2024-02-14T03:48:19.040Z,"133 km WNW of Aykol, China",earthquake,3.97,1.86,0.061,83,reviewed,us,us
2024-01-25T00:56:21.867Z,36.9455,97.0602,10,4.7,mb,110,37,5.439,0.59,us,us7000ltlf,2024-02-21T01:44:37.040Z,"239 km SSW of Yanglong, China",earthquake,8.84,1.866,0.055,101,reviewed,us,us
2024-01-25T00:23:46.664Z,-60.3662,-28.7025,10.006,4.7,mb,31,114,15.274,0.62,us,us7000lv0a,2024-02-21T01:27:32.040Z,"South Sandwich Islands region",earthquake,14.47,4.222,0.11,25,reviewed,us,us
2024-01-24T22:21:49.385Z,41.1209,78.6302,10,5.1,mww,232,45,0.45,0.47,us,us7000ltl0,2024-02-21T00:48:32.390Z,"127 km W of Aykol, China",earthquake,5.39,1.762,0.098,10,reviewed,us,us
2024-01-24T21:53:31.059Z,47.3866,152.5862,95.93,4.5,mb,88,104,6.598,0.51,us,us7000ltkt,2024-02-20T06:40:49.040Z,"Kuril Islands",earthquake,12.4,6.66,0.065,70,reviewed,us,us
2024-01-24T19:27:16.824Z,-36.4475,-98.2423,10,4.5,mb,28,191,13.268,0.73,us,us7000lurm,2024-02-01T16:01:10.040Z,"southeast of Easter Island",earthquake,8.11,1.962,0.121,20,reviewed,us,us
2024-01-24T17:49:08.745Z,41.2563,78.6516,10,4.5,mb,27,113,0.43,0.76,us,us7000ltj2,2024-01-31T15:54:41.040Z,"129 km WNW of Aykol, China",earthquake,2.18,1.88,0.163,11,reviewed,us,us
2024-01-24T15:02:52.443Z,52.2294,176.4324,119.163,4.6,mb,170,94,1.311,0.71,us,us7000lth4,2024-02-22T01:15:08.040Z,"230 km ESE of Attu Station, Alaska",earthquake,6.42,4.798,0.045,148,reviewed,us,us
2024-01-24T15:01:21.645Z,41.273,78.6265,10,4.6,mb,49,107,0.451,0.57,us,us7000lth3,2024-02-14T04:45:31.040Z,"129 km SSE of Kyzyl-Suu, Kyrgyzstan",earthquake,3.49,1.885,0.095,33,reviewed,us,us
2024-01-24T14:39:19.224Z,-4.0857,141.2074,67.683,5,mb,99,49,1.64,0.47,us,us7000lth2,2024-02-22T12:51:30.546Z,"155 km S of Vanimo, Papua New Guinea",earthquake,8.28,6.821,0.051,123,reviewed,us,us
2024-01-24T14:30:11.583Z,-40.2982,176.272,10,4.5,mb,26,161,0.381,0.72,us,us7000ltgw,2024-02-21T13:58:59.410Z,"17 km SE of Dannevirke, New Zealand",earthquake,4.92,1.932,0.151,13,reviewed,us,us
2024-01-24T14:18:37.018Z,-40.2643,176.388,10,5.1,mww,43,109,0.429,0.73,us,us7000ltgv,2024-02-22T11:05:28.410Z,"25 km ESE of Dannevirke, New Zealand",earthquake,5.2,1.863,0.068,21,reviewed,us,us
2024-01-24T14:08:01.243Z,-58.7849,-25.1032,26.375,4.6,mb,22,209,15.78,0.44,us,us7000lurc,2024-02-23T02:19:25.040Z,"South Sandwich Islands region",earthquake,12.38,7.805,0.122,20,reviewed,us,us
2024-01-24T13:49:23.071Z,-9.0048,107.2367,22.147,5,mb,74,62,1.586,0.58,us,us7000ltgs,2024-02-22T11:38:21.040Z,"201 km S of Banjar, Indonesia",earthquake,6.34,4.677,0.071,63,reviewed,us,us
2024-01-24T13:36:23.954Z,13.9349,144.6994,151.599,4.6,mb,93,73,0.381,0.51,us,us7000ltgp,2024-02-22T10:51:53.356Z,"48 km NNW of Dededo Village, Guam",earthquake,9.08,5.354,0.039,198,reviewed,us,us
2024-01-24T11:19:26.546Z,45.0027,38.6189,10,4.5,mb,43,39,3.094,0.96,us,us7000ltg9,2024-02-09T06:39:38.040Z,"11 km SW of Belozërnyy, Russia",earthquake,7.88,1.906,0.099,30,reviewed,us,us
2024-01-24T10:28:54.053Z,-32.549,-178.9937,10.386,5.1,mb,46,79,3.404,0.69,us,us7000ltg1,2024-02-08T13:50:39.040Z,"south of the Kermadec Islands",earthquake,10.83,4.451,0.088,42,reviewed,us,us
